20                                      Ekin                  Epot 0                  Epot 1                  Etot 0                  Etot 1                   Pop 0                   Pop 1
1039                      0.2052559579546336   -302.7152993110012744   -302.5089512871775241   -302.7152993110012744   -302.5089512871775241      0.9291238728840683      0.0708761271216561
1040                      0.2062123595016319   -302.7152969256816277   -302.5091493142554668   -302.7152969256816277   -302.5091493142554668      0.9297838027599040      0.0702161972666465
1041                      0.2064815633799718   -302.7152678363431733   -302.5092964017484292   -302.7152678363431733   -302.5092964017484292      0.9308489347829320      0.0691510652213126
1042                      0.2062263783452448   -302.7152239444546353   -302.5094280884746922   -302.7152239444546353   -302.5094280884746922      0.9338560306578862      0.0661439698014549
1043                      0.2060297633014097   -302.7149474015448618   -302.5092809464317156   -302.7149474015448618   -302.5092809464317156      0.9403775839348637      0.0596224158130092
1044                      0.2056365198483923   -302.7149558046637594   -302.5093980005624985   -302.7149558046637594   -302.5093980005624985      0.9451708759524048      0.0548291243367571
1045                      0.2053342999059916   -302.7149780814180531   -302.5094703172440518   -302.7149780814180531   -302.5094703172440518      0.9479725714254470      0.0520274285932673
1046                      0.2051281326303674   -302.7149872202639926   -302.5094084572015163   -302.7149872202639926   -302.5094084572015163      0.9493216237663324      0.0506783761631147
1047                      0.2051371098946939   -302.7149918955844328   -302.5092004750019896   -302.7149918955844328   -302.5092004750019896      0.9498834382748684      0.0501165617202363
1048                      0.2054108060764410   -302.7150098725855401   -302.5088747867822576   -302.7150098725855401   -302.5088747867822576      0.9502118802299281      0.0497881198387111
1049                      0.2057576049074849   -302.7150190928752522   -302.5085210106215072   -302.7150190928752522   -302.5085210106215072      0.9506346870863747      0.0493653129540835
1050                      0.2059550336386810   -302.7150069531758732   -302.5082584818135274   -302.7150069531758732   -302.5082584818135274      0.9512294136522098      0.0487705863382171
1051                      0.2059437776407343   -302.7149877573602339   -302.5081065095702115   -302.7149877573602339   -302.5081065095702115      0.9518548813108458      0.0481451187040587
1052                      0.2057608660359486   -302.7149669331078030   -302.5079676477200792   -302.7149669331078030   -302.5079676477200792      0.9522153216318269      0.0477846783645705
1053                      0.2054251519710066   -302.7149521195165107   -302.5077524957803803   -302.7149521195165107   -302.5077524957803803      0.9520850610230462      0.0479149389795911
1054                      0.2048834593032216   -302.7149360906931861   -302.5074157589575066   -302.7149360906931861   -302.5074157589575066      0.9515882243092874      0.0484117757105872
1055                      0.2040992439615535   -302.7149137377391526   -302.5069960695624900   -302.7149137377391526   -302.5069960695624900      0.9510457199599666      0.0489542800687208
1056                      0.2031587648715394   -302.7148669973145729   -302.5064859359537763   -302.7148669973145729   -302.5064859359537763      0.9506991714005066      0.0493008286053483
1057                      0.2024013151080646   -302.7148030334701048   -302.5059967842229298   -302.7148030334701048   -302.5059967842229298      0.9506503358389218      0.0493496641070558
1058                      0.2022838507824119   -302.7147688484917012   -302.5057464510175009   -302.7147688484917012   -302.5057464510175009      0.9508599289170671      0.0491400710733881
1059                      0.2029526536705539   -302.7148038145566602   -302.5056024798355452   -302.7148038145566602   -302.5056024798355452      0.9511974345863410      0.0488025654002723
1060                      0.2039859557253489   -302.7148874314503928   -302.5054472809262052   -302.7148874314503928   -302.5054472809262052      0.9515338877009147      0.0484661123129470
1061                      0.2046603590414997   -302.7149484685938319   -302.5053576614018880   -302.7149484685938319   -302.5053576614018880      0.9518117462231037      0.0481882537799437
1062                      0.2045695383789695   -302.7149709646583915   -302.5053862949712880   -302.7149709646583915   -302.5053862949712880      0.9520307661818005      0.0479692338316756
1063                      0.2038886315889812   -302.7149601620417911   -302.5053941634448051   -302.7149601620417911   -302.5053941634448051      0.9521923185837237      0.0478076814230910
1064                      0.2031111632750372   -302.7149459341932811   -302.5052236761347331   -302.7149459341932811   -302.5052236761347331      0.9522933758540539      0.0477066241419761
1065                      0.2024986730584410   -302.7149490418456708   -302.5050600591732746   -302.7149490418456708   -302.5050600591732746      0.9523438971572039      0.0476561028411356
1066                      0.2018443892727554   -302.7149475376231180   -302.5050159229452333   -302.7149475376231180   -302.5050159229452333      0.9523641040651162      0.0476358959352121
1067                      0.2008850737454991   -302.7149134329948765   -302.5050206794551855   -302.7149134329948765   -302.5050206794551855      0.9523732782573801      0.0476267217422032
1068                      0.1997628942161430   -302.7148592961218014   -302.5050567033302968   -302.7148592961218014   -302.5050567033302968      0.9523846417180056      0.0476153582814708
1069                      0.1989538432888571   -302.7148136683977100   -302.5051739296224582   -302.7148136683977100   -302.5051739296224582      0.9523984303711192      0.0476015696289042
1070                      0.1988881328053157   -302.7147815331921379   -302.5052372492502855   -302.7147815331921379   -302.5052372492502855      0.9524100769266104      0.0475899230735495
1071                      0.1997094801989023   -302.7147648931175468   -302.5050134094675514   -302.7147648931175468   -302.5050134094675514      0.9524209347652224      0.0475790652347898
1072                      0.2012478683591450   -302.7147573474796332   -302.5044685768449426   -302.7147573474796332   -302.5044685768449426      0.9524415256325373      0.0475584743667660
1073                      0.2031752939725139   -302.7147492849154560   -302.5037026583989359   -302.7147492849154560   -302.5037026583989359      0.9524937212444753      0.0475062787598224
1074                      0.2051920168194295   -302.7147472992216422   -302.5029066604695913   -302.7147472992216422   -302.5029066604695913      0.9525965273058978      0.0474034726935901
1075                      0.2070590428531016   -302.7147544353721287   -302.5023351242601279   -302.7147544353721287   -302.5023351242601279      0.9527437801054296      0.0472562198871528
1076                      0.2086099333863803   -302.7147679803760525   -302.5020600588953243   -302.7147679803760525   -302.5020600588953243      0.9529107912115341      0.0470892087797818
1077                      0.2097618843515471   -302.7147828673490721   -302.5019866566110522   -302.7147828673490721   -302.5019866566110522      0.9530832103669440      0.0469167896217710
1078                      0.2105303599042802   -302.7147861642285420   -302.5020318338653738   -302.7147861642285420   -302.5020318338653738      0.9532853306040052      0.0467146693958780
1079                      0.2110627092218375   -302.7147642760623967   -302.5022516056684481   -302.7147642760623967   -302.5022516056684481      0.9562049931003639      0.0437950073265900
